epoch,time,train/box_loss,train/seg_loss,train/cls_loss,train/l1_loss,train/sem_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),metrics/precision(M),metrics/recall(M),metrics/mAP50(M),metrics/mAP50-95(M),val/box_loss,val/seg_loss,val/cls_loss,val/l1_loss,val/sem_loss,lr/pg0,lr/pg1,lr/pg2
110,1827.64,0.60141,0.52841,0.35838,0.00296,0.05521,0.98831,0.95286,0.99037,0.89327,0.98831,0.95286,0.99037,0.80663,0.47343,0.33228,0.19236,0.0024,0,0.0016403,0.0016403,0.0016403
111,1843.92,0.60474,0.53987,0.36515,0.00288,0.06218,0.96956,0.96527,0.99109,0.88962,0.96956,0.96527,0.99109,0.81045,0.45887,0.32536,0.20202,0.00248,0,0.001637,0.001637,0.001637
112,1860.27,0.60713,0.52054,0.35675,0.00302,0.05825,0.94791,0.98043,0.99154,0.89759,0.94466,0.97706,0.99117,0.81774,0.42778,0.32202,0.19535,0.00224,0,0.0016337,0.0016337,0.0016337
113,1876.66,0.5628,0.49495,0.3407,0.00265,0.06393,0.97325,0.9697,0.9911,0.89357,0.97325,0.9697,0.99111,0.81177,0.46106,0.31973,0.19598,0.00232,0,0.0016304,0.0016304,0.0016304
114,1893.05,0.55723,0.51251,0.34758,0.00253,0.0505,0.98215,0.97643,0.9931,0.90153,0.98215,0.97643,0.9931,0.81574,0.43661,0.31759,0.18467,0.00227,0,0.0016271,0.0016271,0.0016271
115,1909.45,0.5482,0.50683,0.33426,0.00259,0.04447,0.96326,0.94613,0.98997,0.906,0.9706,0.95286,0.99229,0.8164,0.4258,0.31034,0.19416,0.00221,0,0.0016238,0.0016238,0.0016238
116,1926.15,0.56767,0.49891,0.33799,0.00275,0.05758,0.93523,0.98653,0.99112,0.88766,0.93842,0.9899,0.99196,0.81109,0.49418,0.34181,0.20278,0.00248,0,0.0016205,0.0016205,0.0016205
117,1942.92,0.55988,0.50083,0.3392,0.00265,0.05337,0.97009,0.98287,0.9923,0.90554,0.96677,0.97951,0.9921,0.81074,0.44271,0.32095,0.18543,0.00226,0,0.0016172,0.0016172,0.0016172
118,1959.22,0.55242,0.49887,0.3359,0.00268,0.05785,0.95354,0.96755,0.99004,0.90841,0.95354,0.96755,0.99004,0.81512,0.41687,0.32272,0.191,0.00217,0,0.0016139,0.0016139,0.0016139
119,1975.83,0.55519,0.49852,0.34354,0.00268,0.05544,0.96422,0.96633,0.99132,0.89261,0.96422,0.96633,0.99132,0.81406,0.45446,0.3167,0.2028,0.00247,0,0.0016106,0.0016106,0.0016106
