epoch,time,train/box_loss,train/seg_loss,train/cls_loss,train/l1_loss,train/sem_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),metrics/precision(M),metrics/recall(M),metrics/mAP50(M),metrics/mAP50-95(M),val/box_loss,val/seg_loss,val/cls_loss,val/l1_loss,val/sem_loss,lr/pg0,lr/pg1,lr/pg2
84,1002.59,0.89049,1.40214,0.68742,0.00394,0.07698,0.84332,0.83364,0.91912,0.74097,0.7775,0.81145,0.87895,0.49287,0.81443,0.9428,0.60264,0.00434,0,0.00183566,0.00183566,0.00183566
85,1014.34,0.89409,1.39296,0.70622,0.00405,0.09087,0.81063,0.79272,0.89006,0.72913,0.79442,0.77778,0.86414,0.50339,0.79863,1.04626,0.61458,0.0045,0,0.00183368,0.00183368,0.00183368
86,1026.19,0.87016,1.33577,0.68178,0.00394,0.05958,0.84595,0.78451,0.89781,0.7413,0.82498,0.79354,0.87116,0.49172,0.75508,1.01836,0.60716,0.004,0,0.0018317,0.0018317,0.0018317
87,1038.08,0.87016,1.33553,0.68794,0.00397,0.06585,0.7573,0.89302,0.9007,0.73247,0.71412,0.84946,0.85282,0.49533,0.79152,0.96136,0.59088,0.00414,0,0.00182972,0.00182972,0.00182972
88,1049.75,0.85823,1.31286,0.67365,0.00385,0.0414,0.78017,0.88426,0.92091,0.75642,0.80014,0.84923,0.89337,0.51432,0.73324,0.84832,0.57223,0.00388,0,0.00182774,0.00182774,0.00182774
89,1061.81,0.86717,1.33084,0.67506,0.00383,0.05453,0.8363,0.84284,0.91568,0.74973,0.76966,0.8438,0.88006,0.49292,0.77121,0.91563,0.57967,0.00409,0,0.00182576,0.00182576,0.00182576
90,1073.62,0.86012,1.28584,0.68856,0.00388,0.05865,0.84379,0.83838,0.92068,0.75222,0.76585,0.78114,0.85462,0.4954,0.78372,0.96727,0.59361,0.00402,0,0.00182378,0.00182378,0.00182378
91,1085.09,0.8751,1.33535,0.67936,0.00396,0.07126,0.84647,0.87879,0.9303,0.76928,0.77584,0.85071,0.86475,0.51416,0.74417,0.92078,0.56248,0.00405,0,0.0018218,0.0018218,0.0018218
92,1097.21,0.86875,1.30878,0.69821,0.00392,0.08573,0.80019,0.85185,0.91783,0.75696,0.82319,0.77778,0.88353,0.53274,0.75237,0.87045,0.56619,0.00391,0,0.00181982,0.00181982,0.00181982
93,1109.24,0.8577,1.29004,0.69363,0.00388,0.0682,0.79548,0.87741,0.9201,0.7504,0.77387,0.85266,0.88284,0.50133,0.79318,0.95017,0.55437,0.00427,0,0.00181784,0.00181784,0.00181784
94,1120.31,0.86131,1.29329,0.67505,0.00394,0.05647,0.80142,0.82492,0.89252,0.73393,0.79683,0.76591,0.87029,0.50432,0.76649,0.88082,0.60596,0.00407,0,0.00181586,0.00181586,0.00181586
95,1131.95,0.86913,1.27202,0.69715,0.0041,0.06561,0.80192,0.83838,0.9028,0.72835,0.74514,0.82155,0.84871,0.49048,0.82089,0.94983,0.58982,0.0043,0,0.00181388,0.00181388,0.00181388
96,1143.37,0.86117,1.29583,0.67936,0.00392,0.09921,0.81849,0.84848,0.90378,0.73731,0.77899,0.8426,0.87443,0.52425,0.77835,0.85576,0.55968,0.00395,0,0.0018119,0.0018119,0.0018119
97,1155.08,0.8697,1.3368,0.69559,0.00388,0.06576,0.79035,0.86532,0.9109,0.75337,0.77143,0.84512,0.88929,0.53127,0.77058,0.87356,0.56127,0.00408,0,0.00180992,0.00180992,0.00180992
98,1166.4,0.86365,1.31595,0.69752,0.00394,0.06993,0.83463,0.81566,0.91685,0.77101,0.77472,0.82209,0.89063,0.52662,0.71054,0.88807,0.5731,0.00373,0,0.00180794,0.00180794,0.00180794
99,1178.58,0.85509,1.29374,0.6721,0.0039,0.06862,0.79304,0.87734,0.92227,0.7498,0.73571,0.8248,0.851,0.47615,0.77748,0.94768,0.51919,0.00435,0,0.00180596,0.00180596,0.00180596
100,1190.29,0.86498,1.31415,0.66635,0.00395,0.06095,0.78636,0.88215,0.90864,0.76046,0.73834,0.82828,0.86295,0.5168,0.69775,0.91314,0.58758,0.00356,0,0.00180398,0.00180398,0.00180398
101,1201.45,0.85024,1.2505,0.66514,0.00384,0.06324,0.81526,0.88552,0.9251,0.76216,0.77991,0.84713,0.88523,0.54142,0.78934,0.8587,0.53728,0.00416,0,0.001802,0.001802,0.001802
102,1213.12,0.84645,1.23057,0.67459,0.00386,0.06079,0.85449,0.79125,0.90489,0.73492,0.78627,0.82991,0.89017,0.53868,0.79362,0.85534,0.6164,0.00459,0,0.00180002,0.00180002,0.00180002
103,1224.45,0.84088,1.21921,0.6692,0.00398,0.04458,0.81796,0.85185,0.91307,0.74889,0.7871,0.82492,0.87361,0.52429,0.77567,0.90971,0.5859,0.00407,0,0.00179804,0.00179804,0.00179804
104,1236.03,0.82706,1.21991,0.64759,0.0037,0.05616,0.85545,0.84512,0.92614,0.76351,0.83841,0.82828,0.90658,0.554,0.72612,0.84195,0.55315,0.00404,0,0.00179606,0.00179606,0.00179606
105,1247.92,0.84575,1.25656,0.66773,0.00384,0.06307,0.81479,0.85913,0.91747,0.77048,0.80207,0.84592,0.89334,0.53938,0.70283,0.87554,0.54398,0.00366,0,0.00179408,0.00179408,0.00179408
106,1259.26,0.82604,1.24066,0.66458,0.00368,0.05353,0.7734,0.87205,0.90061,0.74876,0.72747,0.88977,0.88796,0.5501,0.75011,0.88027,0.56255,0.00429,0,0.0017921,0.0017921,0.0017921
107,1270.69,0.84251,1.24889,0.66591,0.00377,0.05571,0.79903,0.85859,0.89694,0.74386,0.75941,0.8715,0.88588,0.5527,0.76956,0.87801,0.57424,0.00408,0,0.00179012,0.00179012,0.00179012
108,1280.7,0.82511,1.24933,0.65287,0.00367,0.04959,0.8406,0.85859,0.91767,0.76807,0.81092,0.84848,0.8995,0.55122,0.73363,0.86216,0.53295,0.00386,0,0.00178814,0.00178814,0.00178814
109,1292.75,0.8495,1.25035,0.66819,0.00388,0.0867,0.76796,0.88552,0.90381,0.74228,0.74802,0.86195,0.87407,0.52353,0.77547,0.89319,0.56146,0.0043,0,0.00178616,0.00178616,0.00178616
