epoch,time,train/box_loss,train/seg_loss,train/cls_loss,train/l1_loss,train/sem_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),metrics/precision(M),metrics/recall(M),metrics/mAP50(M),metrics/mAP50-95(M),val/box_loss,val/seg_loss,val/cls_loss,val/l1_loss,val/sem_loss,lr/pg0,lr/pg1,lr/pg2
80,505.248,0.80087,1.1246,0.62258,0.00365,0.04709,0.84928,0.85522,0.93393,0.78581,0.85067,0.8631,0.93695,0.60433,0.67753,0.65662,0.54945,0.00374,0,0.0017393,0.0017393,0.0017393
81,511.245,0.81154,1.13279,0.63046,0.00383,0.0452,0.80564,0.87879,0.92324,0.78218,0.77938,0.88019,0.90862,0.58245,0.68715,0.7424,0.5197,0.00357,0,0.001736,0.001736,0.001736
82,517.359,0.80415,1.10073,0.61366,0.00372,0.05533,0.86454,0.88103,0.9432,0.79967,0.858,0.85859,0.93333,0.61341,0.66219,0.66042,0.47354,0.00357,0,0.0017327,0.0017327,0.0017327
83,523.572,0.79547,1.08195,0.61845,0.00376,0.06698,0.83287,0.90605,0.94352,0.79771,0.8701,0.88552,0.94555,0.59553,0.66227,0.68821,0.48682,0.00367,0,0.0017294,0.0017294,0.0017294
84,529.265,0.80204,1.11322,0.61027,0.00363,0.04939,0.86215,0.87205,0.93907,0.79565,0.85882,0.86869,0.93468,0.60752,0.67427,0.6979,0.49301,0.00349,0,0.0017261,0.0017261,0.0017261
85,535.555,0.76977,1.05747,0.58929,0.00356,0.05224,0.86844,0.91246,0.95137,0.80611,0.85743,0.90236,0.94228,0.6133,0.65965,0.64863,0.47502,0.00353,0,0.0017228,0.0017228,0.0017228
86,541.89,0.76919,1.07226,0.61026,0.00352,0.04032,0.88518,0.84175,0.93583,0.79415,0.90752,0.86195,0.94974,0.62889,0.68358,0.7532,0.50205,0.00384,0,0.0017195,0.0017195,0.0017195
87,548.215,0.76822,1.10049,0.6039,0.00328,0.05271,0.90779,0.86869,0.95255,0.81277,0.87866,0.87776,0.94458,0.61327,0.64312,0.64541,0.4411,0.00333,0,0.0017162,0.0017162,0.0017162
88,554.187,0.76946,1.04016,0.59133,0.00358,0.0503,0.90889,0.83502,0.93988,0.78482,0.91624,0.83838,0.94521,0.6137,0.71948,0.67222,0.50056,0.00411,0,0.0017129,0.0017129,0.0017129
89,560.223,0.77058,1.05184,0.60091,0.0035,0.05092,0.85595,0.87205,0.94071,0.79857,0.86185,0.88889,0.94304,0.62848,0.6675,0.64303,0.47808,0.00335,0,0.0017096,0.0017096,0.0017096
90,566.66,0.7732,1.05463,0.58233,0.00345,0.04635,0.87652,0.87542,0.94522,0.79636,0.85115,0.86195,0.94182,0.61346,0.67153,0.65052,0.50388,0.00351,0,0.0017063,0.0017063,0.0017063
91,573.071,0.7671,1.03919,0.59177,0.00352,0.04562,0.88698,0.89899,0.95198,0.80112,0.85925,0.9044,0.95092,0.62087,0.65927,0.6172,0.46474,0.00369,0,0.001703,0.001703,0.001703
92,578.754,0.8008,1.05767,0.60016,0.0036,0.03821,0.88227,0.85792,0.94125,0.80208,0.87012,0.88215,0.9444,0.60881,0.63203,0.64187,0.47661,0.00341,0,0.0016997,0.0016997,0.0016997
93,584.819,0.77291,1.04015,0.5867,0.0035,0.05142,0.91605,0.83165,0.94799,0.818,0.92189,0.84848,0.95308,0.6355,0.60155,0.65025,0.44505,0.00318,0,0.0016964,0.0016964,0.0016964
94,591.086,0.73806,1.01377,0.56416,0.00334,0.03694,0.85247,0.90236,0.94439,0.81545,0.84179,0.91369,0.94271,0.61152,0.61205,0.6212,0.44618,0.00322,0,0.0016931,0.0016931,0.0016931
95,597.191,0.74914,1.01416,0.57376,0.00337,0.06516,0.89634,0.88889,0.95949,0.83314,0.85963,0.90909,0.9538,0.61923,0.6053,0.67929,0.43088,0.00318,0,0.0016898,0.0016898,0.0016898
96,603.026,0.74482,0.99783,0.55738,0.00349,0.04149,0.86425,0.92256,0.95663,0.80181,0.89754,0.90236,0.95816,0.61719,0.64205,0.62268,0.45656,0.00334,0,0.0016865,0.0016865,0.0016865
97,609.272,0.76309,1.02468,0.54068,0.0036,0.04601,0.92891,0.87995,0.94665,0.79948,0.92148,0.87542,0.94691,0.63118,0.67392,0.62564,0.45784,0.00384,0,0.0016832,0.0016832,0.0016832
98,615.48,0.80073,1.0409,0.54003,0.00371,0.04291,0.8909,0.93481,0.96582,0.82051,0.87845,0.95623,0.96096,0.60487,0.63274,0.61297,0.38259,0.00337,0,0.0016799,0.0016799,0.0016799
99,621.477,0.75328,0.9856,0.50176,0.00354,0.03883,0.92581,0.88231,0.95563,0.79857,0.9515,0.92471,0.97619,0.63095,0.69865,0.64017,0.40789,0.00407,0,0.0016766,0.0016766,0.0016766
100,627.14,0.76033,1.0117,0.50852,0.00349,0.03792,0.92357,0.89899,0.97036,0.82964,0.88648,0.94613,0.97036,0.67944,0.64818,0.5654,0.38128,0.0037,0,0.0016733,0.0016733,0.0016733
101,633.516,0.73025,0.94885,0.47456,0.00347,0.04033,0.94175,0.91919,0.97029,0.82877,0.93488,0.91919,0.97437,0.65504,0.65537,0.57565,0.37763,0.00372,0,0.00167,0.00167,0.00167
102,639.795,0.75651,0.96422,0.50354,0.00356,0.05045,0.90895,0.90236,0.96456,0.83769,0.91521,0.90857,0.96685,0.65212,0.60737,0.58582,0.39333,0.00321,0,0.0016667,0.0016667,0.0016667
103,645.954,0.73374,0.95766,0.48443,0.00336,0.04496,0.93382,0.90274,0.9719,0.8469,0.94082,0.91004,0.97842,0.64951,0.58681,0.58812,0.36636,0.00304,0,0.0016634,0.0016634,0.0016634
104,651.725,0.76266,0.97639,0.49714,0.00345,0.05854,0.91645,0.92336,0.97427,0.8535,0.93977,0.94613,0.98082,0.65282,0.55095,0.58941,0.36269,0.00292,0,0.0016601,0.0016601,0.0016601
105,657.756,0.71783,0.94896,0.4675,0.00323,0.04935,0.93797,0.91644,0.97699,0.84998,0.94855,0.93105,0.98075,0.66193,0.60795,0.56131,0.32545,0.00317,0,0.0016568,0.0016568,0.0016568
