epoch,time,train/box_loss,train/seg_loss,train/cls_loss,train/l1_loss,train/sem_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),metrics/precision(M),metrics/recall(M),metrics/mAP50(M),metrics/mAP50-95(M),val/box_loss,val/seg_loss,val/cls_loss,val/l1_loss,val/sem_loss,lr/pg0,lr/pg1,lr/pg2
49,85.2411,1.04818,3.22646,4.4382,0.00422,3.61113,0.14988,0.29542,0.2171,0.13483,0.02838,0.32308,0.02899,0.02201,1.21958,3.1315,4.2338,0.00446,0,0.000873004,0.000873004,0.000873004
50,86.7835,1.06246,3.19548,4.27136,0.00421,3.58824,0.15306,0.42171,0.19474,0.11861,0.04591,0.17727,0.04169,0.03215,1.22107,2.94183,4.19735,0.00447,0,0.000872254,0.000872254,0.000872254
51,88.3206,1.06026,2.94279,4.27202,0.00436,3.51624,0.18134,0.27206,0.23751,0.12603,0.06073,0.17821,0.04911,0.03535,1.17969,2.90123,4.16102,0.00422,0,0.000871504,0.000871504,0.000871504
52,90.2363,1.13565,3.06702,4.21757,0.004,3.46718,0.18134,0.27206,0.23751,0.12603,0.06073,0.17821,0.04911,0.03535,1.17969,2.90123,4.16102,0.00422,0,0.000870754,0.000870754,0.000870754
53,91.7824,1.05318,2.86253,4.14362,0.00432,3.40505,0.23614,0.38176,0.23725,0.15046,0.0883,0.14011,0.06162,0.04879,1.20683,2.90732,4.03166,0.00444,0,0.000870004,0.000870004,0.000870004
54,93.2311,1.02585,2.73036,4.28597,0.00401,3.37188,0.23667,0.34538,0.20329,0.13934,0.13316,0.13904,0.07404,0.05589,1.05008,2.81619,4.08916,0.00365,0,0.000869254,0.000869254,0.000869254
55,94.6226,1.03639,2.73357,4.39154,0.0039,3.33685,0.21982,0.3709,0.18677,0.12702,0.1476,0.19258,0.08228,0.05143,1.03724,2.84059,4.09472,0.0037,0,0.000868504,0.000868504,0.000868504
56,96.1021,1.04779,2.7749,4.21779,0.00359,3.30848,0.18615,0.32732,0.18599,0.12428,0.08117,0.18877,0.05392,0.03831,0.96902,2.78208,4.04013,0.00346,0,0.000867754,0.000867754,0.000867754
57,97.8935,1.00844,2.75274,4.23267,0.00389,3.27091,0.16581,0.29562,0.21043,0.12801,0.07677,0.20215,0.05893,0.03028,0.99335,2.77686,3.95682,0.00356,0,0.000867004,0.000867004,0.000867004
58,99.4899,1.00653,2.66119,3.92158,0.00446,3.24981,0.16684,0.28821,0.23203,0.1414,0.05754,0.24776,0.03978,0.02404,1.02373,2.66388,3.98166,0.00377,0,0.000866254,0.000866254,0.000866254
59,100.919,1.03891,2.81642,3.91156,0.004,3.23464,0.1629,0.32657,0.23894,0.14563,0.07494,0.289,0.05155,0.02379,1.03674,2.66084,3.92348,0.0037,0,0.000865504,0.000865504,0.000865504
60,102.515,1.09116,2.63511,3.82493,0.00403,3.20182,0.15163,0.31489,0.2367,0.14068,0.06222,0.23612,0.04275,0.02507,1.00988,2.61234,3.89351,0.00364,0,0.000864754,0.000864754,0.000864754
61,104.114,1.03796,2.64296,3.92286,0.00386,3.1833,0.1586,0.45894,0.23971,0.1511,0.05641,0.22643,0.0437,0.02622,1.10788,2.63736,3.81681,0.00386,0,0.000864004,0.000864004,0.000864004
62,105.593,1.00655,2.68692,3.7291,0.00422,3.17115,0.1586,0.45894,0.23971,0.1511,0.05641,0.22643,0.0437,0.02622,1.10788,2.63736,3.81681,0.00386,0,0.000863255,0.000863255,0.000863255
63,107.012,1.0458,2.53518,3.78168,0.00385,3.15053,0.15152,0.30302,0.25805,0.17076,0.06709,0.17583,0.05978,0.03447,1.00958,2.62018,3.80382,0.00366,0,0.000862505,0.000862505,0.000862505
64,108.5,1.07807,2.62722,3.73599,0.00397,3.14494,0.1969,0.3812,0.26646,0.17069,0.10075,0.25238,0.0703,0.03945,1.2339,2.55825,3.71195,0.00404,0,0.000861755,0.000861755,0.000861755
65,110.248,1.07103,2.66497,3.59726,0.00365,3.11425,0.20555,0.35844,0.28035,0.18131,0.1001,0.21778,0.07293,0.0425,1.09923,2.59162,3.70372,0.00374,0,0.000861005,0.000861005,0.000861005
66,111.939,0.97456,2.56667,3.6198,0.00356,3.11386,0.21106,0.47954,0.27916,0.18108,0.10237,0.24444,0.06769,0.04418,1.11689,2.62498,3.64055,0.00392,0,0.000860255,0.000860255,0.000860255
67,113.415,0.97817,2.58471,3.64576,0.00389,3.07807,0.22752,0.50914,0.24819,0.16777,0.12579,0.31012,0.0847,0.04578,1.09152,2.70139,3.59109,0.00403,0,0.000859505,0.000859505,0.000859505
68,114.806,1.00509,2.50558,3.42634,0.00374,3.07154,0.26053,0.4525,0.29276,0.19918,0.14677,0.2445,0.0888,0.05581,1.1159,2.53018,3.49906,0.00387,0,0.000858755,0.000858755,0.000858755
69,116.446,0.98589,2.4892,3.6728,0.00348,3.06789,0.25496,0.40288,0.29977,0.20635,0.1477,0.24283,0.12234,0.07027,0.9846,2.56974,3.56429,0.00339,0,0.000858005,0.000858005,0.000858005
70,117.98,1.01881,2.44528,3.50933,0.00367,3.01079,0.38495,0.31558,0.31044,0.20279,0.29884,0.21002,0.15135,0.08743,1.18851,2.51205,3.58015,0.00391,0,0.000857255,0.000857255,0.000857255
71,119.507,1.01869,2.45866,3.61231,0.00387,3.02317,0.39416,0.27023,0.30022,0.2053,0.36275,0.1667,0.1752,0.10431,1.14781,2.48416,3.57513,0.00374,0,0.000856505,0.000856505,0.000856505
72,120.986,0.9572,2.53287,3.41227,0.00346,3.01987,0.39416,0.27023,0.30022,0.2053,0.36275,0.1667,0.1752,0.10431,1.14781,2.48416,3.57513,0.00374,0,0.000855755,0.000855755,0.000855755
73,122.868,1.01196,2.44656,3.51925,0.0034,2.97969,0.41667,0.27367,0.29879,0.20819,0.41386,0.17265,0.18229,0.1055,1.11446,2.48173,3.54378,0.00371,0,0.000855005,0.000855005,0.000855005
74,124.39,1.02669,2.56851,3.29352,0.00393,2.99694,0.41017,0.33425,0.32039,0.21523,0.36341,0.1745,0.16472,0.1053,1.11471,2.65773,3.47408,0.00368,0,0.000854255,0.000854255,0.000854255
75,125.952,0.99765,3.00306,3.31833,0.00442,2.97071,0.30916,0.40522,0.32126,0.21512,0.20949,0.29013,0.16101,0.10292,1.12743,2.94095,3.46181,0.00376,0,0.000853506,0.000853506,0.000853506
76,127.45,1.03738,2.87215,3.33165,0.00393,2.95373,0.2034,0.43264,0.32714,0.21681,0.11192,0.32019,0.14689,0.0998,1.08683,2.71528,3.39532,0.00381,0,0.000852756,0.000852756,0.000852756
77,128.991,1.00124,3.038,3.19223,0.00344,2.9047,0.3395,0.43726,0.33304,0.21257,0.09373,0.3085,0.13231,0.09096,1.17217,2.60226,3.28878,0.00418,0,0.000852006,0.000852006,0.000852006
78,130.622,1.02733,2.84509,3.15244,0.00409,2.89287,0.3284,0.37527,0.3353,0.20633,0.25424,0.21345,0.13988,0.0926,1.08032,2.56191,3.34828,0.00389,0,0.000851256,0.000851256,0.000851256
79,132.205,1.02458,2.83623,3.25475,0.00377,2.89168,0.34135,0.41441,0.3027,0.18646,0.23955,0.20693,0.12992,0.07519,1.00333,2.34783,3.45376,0.00366,0,0.000850506,0.000850506,0.000850506
80,133.573,1.03113,2.38165,3.10379,0.00414,2.84003,0.22876,0.43358,0.29889,0.18201,0.2892,0.27555,0.13537,0.08173,1.18551,2.31911,3.38529,0.00441,0,0.000849756,0.000849756,0.000849756
81,135.014,1.1247,2.48298,3.09783,0.00469,2.8122,0.25592,0.40522,0.2925,0.17511,0.13977,0.26825,0.13142,0.07302,1.21512,2.43601,3.40749,0.00449,0,0.000849006,0.000849006,0.000849006
82,136.762,1.10982,2.36713,3.08146,0.00448,2.77124,0.25592,0.40522,0.2925,0.17511,0.13977,0.26825,0.13142,0.07302,1.21512,2.43601,3.40749,0.00449,0,0.000848256,0.000848256,0.000848256
83,138.188,1.05155,2.71491,3.04213,0.00361,2.71804,0.39449,0.39854,0.31314,0.1901,0.16739,0.24298,0.13324,0.06431,1.13894,2.64748,3.32819,0.00402,0,0.000847506,0.000847506,0.000847506
84,139.605,1.02308,2.52828,2.99721,0.00399,2.70487,0.2762,0.37725,0.27652,0.17015,0.19022,0.23182,0.13996,0.06524,1.08706,2.60455,3.29904,0.00404,0,0.000846756,0.000846756,0.000846756
85,141.17,1.08449,2.60558,3.04896,0.00395,2.65422,0.25962,0.41692,0.30247,0.19006,0.19198,0.26562,0.13763,0.07832,1.10606,2.4412,3.17167,0.00404,0,0.000846006,0.000846006,0.000846006
86,142.804,1.087,2.8348,2.89994,0.00445,2.64547,0.30698,0.4879,0.36931,0.22309,0.18675,0.29014,0.17095,0.09201,1.18318,2.64733,3.10109,0.00425,0,0.000845256,0.000845256,0.000845256
87,144.379,1.12473,2.68321,3.03493,0.0041,2.61006,0.26379,0.42391,0.30937,0.19481,0.14712,0.26843,0.11642,0.06793,1.08874,2.55829,3.16522,0.00406,0,0.000844506,0.000844506,0.000844506
88,145.826,1.05761,2.71426,2.8664,0.00409,2.60276,0.25342,0.39109,0.29219,0.18893,0.16011,0.29466,0.13678,0.0665,1.08463,2.67365,3.22847,0.0042,0,0.000843757,0.000843757,0.000843757
89,147.19,1.06,2.73129,2.92295,0.00396,2.52375,0.29581,0.41453,0.36203,0.23471,0.17197,0.3217,0.16021,0.08287,1.0542,2.6334,3.06378,0.00407,0,0.000843007,0.000843007,0.000843007
90,148.814,1.01365,2.63512,2.83169,0.00348,2.5325,0.31405,0.48883,0.36328,0.22655,0.23669,0.3637,0.19976,0.10051,1.1827,2.37339,3.0395,0.00452,0,0.000842257,0.000842257,0.000842257
91,150.683,1.18579,2.3803,2.92723,0.00443,2.53106,0.34916,0.49127,0.3907,0.24124,0.21463,0.295,0.18293,0.09489,1.15617,2.40391,3.0453,0.00426,0,0.000841507,0.000841507,0.000841507
92,152.301,1.10303,2.35611,2.87702,0.0042,2.44423,0.34916,0.49127,0.3907,0.24124,0.21463,0.295,0.18293,0.09489,1.15617,2.40391,3.0453,0.00426,0,0.000840757,0.000840757,0.000840757
93,153.844,1.03634,2.77231,2.76136,0.00334,2.40722,0.29136,0.45599,0.35787,0.23669,0.11311,0.29306,0.11927,0.06665,1.05776,2.72034,3.14087,0.00361,0,0.000840007,0.000840007,0.000840007
94,155.36,0.95548,2.26364,2.75227,0.00367,2.39737,0.35562,0.48291,0.3809,0.25803,0.18483,0.3072,0.18066,0.10678,1.01593,2.49727,3.06741,0.00364,0,0.000839257,0.000839257,0.000839257
95,157.639,1.03995,2.16823,2.87314,0.00375,2.34127,0.39141,0.54602,0.43095,0.28931,0.29615,0.38347,0.25264,0.14077,1.03817,2.43273,3.00235,0.00386,0,0.000838507,0.000838507,0.000838507
96,159.099,0.9549,2.094,2.82611,0.00384,2.30096,0.36746,0.51308,0.40729,0.27489,0.2118,0.35969,0.21463,0.1406,1.06587,2.43777,2.95468,0.00369,0,0.000837757,0.000837757,0.000837757
97,160.674,0.99279,2.15949,2.57198,0.00345,2.19343,0.3761,0.55647,0.43019,0.29515,0.25799,0.37648,0.23777,0.16899,1.03698,2.25731,2.91011,0.00373,0,0.000837007,0.000837007,0.000837007
98,162.348,0.9895,2.03882,2.80544,0.00415,2.1922,0.42764,0.50929,0.46946,0.31351,0.31423,0.35906,0.28485,0.17038,1.02704,2.41511,2.87909,0.0038,0,0.000836257,0.000836257,0.000836257
99,163.998,1.00087,2.26194,2.73844,0.0038,2.11444,0.39243,0.43498,0.438,0.29345,0.23874,0.27784,0.23003,0.1485,1.09175,2.53724,2.88753,0.00382,0,0.000835507,0.000835507,0.000835507
100,165.587,0.98154,2.37335,2.57331,0.00357,2.10152,0.35664,0.41479,0.40607,0.27084,0.21148,0.253,0.21775,0.1347,1.10306,2.58994,2.92296,0.00375,0,0.000834757,0.000834757,0.000834757
101,166.982,1.02867,2.31068,2.54877,0.00368,2.0788,0.3771,0.39576,0.39498,0.25793,0.20514,0.3052,0.24032,0.13474,1.05989,2.3642,2.91377,0.00389,0,0.000834007,0.000834007,0.000834007
102,168.435,1.11052,2.477,2.58225,0.00399,2.05073,0.3771,0.39576,0.39498,0.25793,0.20514,0.3052,0.24032,0.13474,1.05989,2.3642,2.91377,0.00389,0,0.000833258,0.000833258,0.000833258
103,169.884,1.00762,2.33681,2.55857,0.00365,1.97022,0.37306,0.4502,0.41847,0.27612,0.26643,0.31949,0.26345,0.14592,1.0196,2.44916,2.78733,0.00383,0,0.000832508,0.000832508,0.000832508
104,171.632,0.97964,2.23131,2.49774,0.00387,1.99643,0.40328,0.52206,0.44175,0.29124,0.26221,0.39217,0.25089,0.1499,1.01589,2.40879,2.75603,0.00376,0,0.000831758,0.000831758,0.000831758
105,173.098,1.04037,2.0918,2.57433,0.00408,1.92555,0.40842,0.55635,0.45741,0.30063,0.29366,0.41994,0.2498,0.14877,1.06953,2.33403,2.70146,0.00405,0,0.000831008,0.000831008,0.000831008
106,174.601,1.04099,2.11846,2.38918,0.00401,1.8918,0.45386,0.51983,0.49852,0.30543,0.28739,0.36631,0.26077,0.15184,1.19939,2.24513,2.63806,0.00433,0,0.000830258,0.000830258,0.000830258
107,176.122,0.99861,2.17627,2.32482,0.00375,1.87113,0.45839,0.5522,0.51469,0.32317,0.28297,0.34179,0.2651,0.14769,1.13218,2.34424,2.60044,0.00392,0,0.000829508,0.000829508,0.000829508
108,177.682,0.98952,2.1184,2.33671,0.00357,1.82435,0.34098,0.55551,0.46663,0.29132,0.23761,0.40506,0.26717,0.14135,1.01012,2.35974,2.71301,0.00349,0,0.000828758,0.000828758,0.000828758
109,179.044,0.9502,2.09371,2.30508,0.00374,1.81066,0.57701,0.44403,0.50143,0.31975,0.35619,0.34748,0.29076,0.16518,1.09951,2.36391,2.57981,0.00381,0,0.000828008,0.000828008,0.000828008
110,180.722,0.98552,2.0442,2.43605,0.00361,1.77719,0.50794,0.50794,0.51606,0.33678,0.35915,0.37458,0.30045,0.1757,1.13792,2.37258,2.49222,0.00387,0,0.000827258,0.000827258,0.000827258
111,182.489,0.97668,2.02513,2.39841,0.00388,1.76232,0.54388,0.47453,0.52028,0.34235,0.36021,0.34528,0.31023,0.19084,1.04933,2.18163,2.53198,0.0037,0,0.000826508,0.000826508,0.000826508
112,184.361,0.96674,1.99778,2.27022,0.00351,1.73131,0.54388,0.47453,0.52028,0.34235,0.36021,0.34528,0.31023,0.19084,1.04933,2.18163,2.53198,0.0037,0,0.000825758,0.000825758,0.000825758
113,185.909,1.00313,2.07583,2.27906,0.00392,1.74462,0.47092,0.496,0.47245,0.3113,0.3165,0.37267,0.27196,0.16124,0.9928,2.38364,2.596,0.00371,0,0.000825008,0.000825008,0.000825008
114,187.372,1.05117,2.043,2.13728,0.00372,1.67709,0.50556,0.50002,0.48319,0.31574,0.33604,0.37699,0.30722,0.17171,1.0441,2.23592,2.60508,0.00378,0,0.000824258,0.000824258,0.000824258
115,188.792,1.02869,2.08409,2.25753,0.00386,1.63902,0.42714,0.50265,0.42961,0.27873,0.23929,0.37559,0.24992,0.14577,0.9997,2.17463,2.69414,0.00368,0,0.000823509,0.000823509,0.000823509
116,190.398,0.94919,1.96504,2.24271,0.00389,1.64725,0.36887,0.5089,0.44167,0.29426,0.29063,0.37824,0.29323,0.16629,0.95325,2.14339,2.64637,0.00367,0,0.000822759,0.000822759,0.000822759
117,191.987,0.93442,2.0368,2.27887,0.00352,1.60546,0.37896,0.51548,0.47696,0.33555,0.31834,0.39266,0.31598,0.18573,0.9629,2.24467,2.50021,0.00378,0,0.000822009,0.000822009,0.000822009
118,193.44,0.97695,1.95712,2.11685,0.00364,1.60936,0.43321,0.54758,0.48309,0.34866,0.36141,0.32373,0.29817,0.19069,0.95158,2.25742,2.43973,0.00367,0,0.000821259,0.000821259,0.000821259
119,195.021,0.93715,2.16967,2.16969,0.0034,1.5966,0.47301,0.4537,0.47386,0.33152,0.27902,0.32585,0.32065,0.19889,0.94857,2.1623,2.48236,0.00361,0,0.000820509,0.000820509,0.000820509
