epoch,time,train/box_loss,train/seg_loss,train/cls_loss,train/l1_loss,train/sem_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),metrics/precision(M),metrics/recall(M),metrics/mAP50(M),metrics/mAP50-95(M),val/box_loss,val/seg_loss,val/cls_loss,val/l1_loss,val/sem_loss,lr/pg0,lr/pg1,lr/pg2
120,606.475,0.81853,1.2016,0.65257,0.00364,0.04899,0.84714,0.86532,0.9325,0.78711,0.76956,0.87705,0.90181,0.57497,0.70068,0.80368,0.50024,0.00358,0,0.0016073,0.0016073,0.0016073
121,611.41,0.82495,1.18788,0.64968,0.00368,0.07255,0.80724,0.87425,0.92306,0.77214,0.80186,0.87542,0.91044,0.58145,0.71896,0.82014,0.51855,0.00374,0,0.001604,0.001604,0.001604
122,616.207,0.8161,1.22709,0.64773,0.00365,0.06135,0.8197,0.87542,0.92561,0.77133,0.82294,0.85522,0.90762,0.56129,0.7262,0.86141,0.53,0.00403,0,0.0016007,0.0016007,0.0016007
123,621.105,0.81161,1.23144,0.64415,0.00358,0.08571,0.84673,0.83703,0.93166,0.77887,0.82936,0.81825,0.90358,0.57748,0.7268,0.76988,0.5106,0.0043,0,0.0015974,0.0015974,0.0015974
124,626.009,0.8004,1.17837,0.63634,0.00352,0.06475,0.87253,0.87582,0.93756,0.79069,0.82092,0.86195,0.91299,0.5716,0.70253,0.80435,0.48743,0.00389,0,0.0015941,0.0015941,0.0015941
125,630.891,0.81306,1.21088,0.62988,0.00358,0.05788,0.84388,0.819,0.9273,0.76072,0.79788,0.83739,0.90306,0.57374,0.7461,0.7881,0.53272,0.00402,0,0.0015908,0.0015908,0.0015908
126,635.654,0.81004,1.17649,0.63295,0.00372,0.08123,0.83289,0.84512,0.92062,0.76166,0.82758,0.83838,0.92219,0.56909,0.72529,0.79766,0.56154,0.00382,0,0.0015875,0.0015875,0.0015875
127,640.542,0.81072,1.21199,0.6444,0.00361,0.0806,0.85034,0.8226,0.91736,0.7708,0.82096,0.81828,0.91417,0.5741,0.6934,0.78999,0.56323,0.00394,0,0.0015842,0.0015842,0.0015842
128,645.3,0.82392,1.2061,0.64732,0.00379,0.05709,0.86554,0.84512,0.92873,0.76327,0.8471,0.82492,0.91911,0.56142,0.77582,0.7983,0.53781,0.00412,0,0.0015809,0.0015809,0.0015809
129,650.043,0.8127,1.18853,0.62953,0.00362,0.07607,0.84145,0.88889,0.93346,0.77964,0.85314,0.8606,0.93278,0.57801,0.70201,0.80238,0.50786,0.00377,0,0.0015776,0.0015776,0.0015776
130,655.1,0.79818,1.17134,0.6245,0.00353,0.06271,0.90763,0.82715,0.94033,0.78935,0.88747,0.82321,0.92926,0.57879,0.68758,0.74642,0.47786,0.00381,0,0.0015743,0.0015743,0.0015743
131,660.106,0.80176,1.16067,0.63117,0.00364,0.06094,0.90972,0.83165,0.9424,0.79681,0.83183,0.85185,0.92484,0.57425,0.6826,0.78035,0.47727,0.00373,0,0.001571,0.001571,0.001571
132,665.105,0.80564,1.1665,0.63109,0.00355,0.0511,0.83124,0.87899,0.93136,0.78824,0.83744,0.86729,0.93231,0.59355,0.67217,0.77128,0.48847,0.00405,0,0.0015677,0.0015677,0.0015677
133,670.311,0.82652,1.1756,0.63627,0.00368,0.06497,0.89169,0.87205,0.94109,0.80854,0.88072,0.87016,0.93476,0.5867,0.63212,0.76455,0.48244,0.00346,0,0.0015644,0.0015644,0.0015644
134,675.455,0.78072,1.1074,0.60613,0.0036,0.0636,0.9226,0.84285,0.94596,0.78976,0.9226,0.84285,0.94435,0.58837,0.68779,0.7249,0.46151,0.00356,0,0.0015611,0.0015611,0.0015611
135,680.292,0.79046,1.09466,0.59984,0.00362,0.03869,0.89341,0.85522,0.95027,0.78585,0.82702,0.8693,0.92081,0.59612,0.74762,0.71608,0.45097,0.00458,0,0.0015578,0.0015578,0.0015578
136,685.287,0.7967,1.09789,0.60005,0.00374,0.04142,0.857,0.86869,0.94118,0.7576,0.82867,0.89562,0.93756,0.59767,0.83022,0.76562,0.48661,0.00552,0,0.0015545,0.0015545,0.0015545
137,690.153,0.80239,1.13638,0.60735,0.00365,0.07647,0.90873,0.84175,0.95104,0.81159,0.89999,0.82492,0.93984,0.5893,0.64774,0.71387,0.43788,0.00342,0,0.0015512,0.0015512,0.0015512
138,695.151,0.786,1.10035,0.57861,0.00355,0.04489,0.90063,0.88494,0.95377,0.80427,0.90106,0.88926,0.95105,0.59918,0.68714,0.7194,0.43851,0.00378,0,0.0015479,0.0015479,0.0015479
139,700.302,0.78769,1.08747,0.58318,0.00366,0.04687,0.88985,0.84322,0.93976,0.77932,0.86522,0.85859,0.93327,0.58203,0.75869,0.70942,0.45984,0.00409,0,0.0015446,0.0015446,0.0015446
140,705.109,0.76644,1.07099,0.56801,0.00349,0.07406,0.91193,0.84848,0.95094,0.8077,0.91917,0.85522,0.94674,0.59552,0.65671,0.7361,0.43834,0.00353,0,0.0015413,0.0015413,0.0015413
141,709.959,0.76733,1.07848,0.58075,0.00356,0.06324,0.91606,0.88184,0.95424,0.80424,0.90207,0.86837,0.94641,0.60229,0.69492,0.73016,0.43763,0.00426,0,0.001538,0.001538,0.001538
142,715.206,0.79923,1.09016,0.5785,0.00369,0.05458,0.92916,0.89899,0.9636,0.80635,0.9092,0.87656,0.94051,0.59621,0.71883,0.72951,0.43065,0.0041,0,0.0015347,0.0015347,0.0015347
143,719.904,0.81498,1.13079,0.59768,0.00367,0.05511,0.94021,0.86532,0.96788,0.81865,0.8873,0.88215,0.9441,0.60668,0.68379,0.69365,0.40101,0.0039,0,0.0015314,0.0015314,0.0015314
144,724.862,0.7785,1.08136,0.5694,0.00359,0.05089,0.91177,0.90572,0.96818,0.81005,0.93403,0.87205,0.96155,0.61288,0.71893,0.64148,0.38861,0.00436,0,0.0015281,0.0015281,0.0015281
145,730.068,0.76843,1.07723,0.5627,0.0034,0.04581,0.91965,0.92489,0.9611,0.80838,0.91298,0.91843,0.95963,0.62545,0.70652,0.66198,0.39554,0.00424,0,0.0015248,0.0015248,0.0015248
146,735.01,0.76745,1.04979,0.5696,0.00359,0.07202,0.91554,0.91244,0.96906,0.82802,0.91377,0.89202,0.96341,0.62102,0.63774,0.64946,0.37693,0.00354,0,0.0015215,0.0015215,0.0015215
147,740.171,0.76404,1.04874,0.56357,0.0036,0.05873,0.95253,0.87879,0.9609,0.82413,0.94953,0.87879,0.96013,0.6179,0.645,0.66997,0.38762,0.0034,0,0.0015182,0.0015182,0.0015182
148,745.319,0.76612,1.09742,0.5615,0.00341,0.06067,0.95297,0.87879,0.96399,0.8034,0.9247,0.9097,0.96757,0.61149,0.72971,0.67926,0.40636,0.00443,0,0.0015149,0.0015149,0.0015149
149,750.001,0.79099,1.06845,0.56344,0.00361,0.04633,0.90928,0.9112,0.97143,0.83697,0.90573,0.90575,0.96191,0.62089,0.61628,0.63832,0.36802,0.00332,0,0.0015116,0.0015116,0.0015116
150,754.951,0.77482,1.09891,0.55052,0.00345,0.0461,0.89109,0.93603,0.96681,0.83233,0.93406,0.91246,0.96948,0.62689,0.62937,0.65208,0.37958,0.00344,0,0.0015083,0.0015083,0.0015083
151,760.056,0.77713,1.08495,0.55357,0.00349,0.05312,0.91929,0.92035,0.96916,0.82805,0.92265,0.92372,0.9721,0.63001,0.65607,0.68501,0.37236,0.00367,0,0.001505,0.001505,0.001505
152,765.109,0.77231,1.0656,0.54363,0.00355,0.0651,0.91707,0.9308,0.97088,0.82107,0.92797,0.90909,0.96705,0.61348,0.67614,0.64267,0.37257,0.00351,0,0.0015017,0.0015017,0.0015017
153,769.818,0.75013,1.02075,0.55146,0.00348,0.05599,0.93845,0.91582,0.976,0.84101,0.89893,0.94613,0.97483,0.63543,0.62471,0.60149,0.34943,0.00374,0,0.0014984,0.0014984,0.0014984
154,775.072,0.76934,1.09205,0.54714,0.00344,0.04774,0.90047,0.91246,0.96593,0.83517,0.89864,0.90909,0.96686,0.63535,0.61484,0.65208,0.37711,0.00342,0,0.0014951,0.0014951,0.0014951
155,780.004,0.76095,1.02333,0.53999,0.00355,0.05765,0.91556,0.91266,0.97092,0.83779,0.92315,0.90572,0.97285,0.60978,0.6303,0.63168,0.34082,0.00348,0,0.0014918,0.0014918,0.0014918
156,784.851,0.75911,1.04875,0.5292,0.00346,0.04203,0.93344,0.89562,0.96685,0.84746,0.92993,0.89226,0.96866,0.62758,0.58485,0.63771,0.36613,0.00319,0,0.0014885,0.0014885,0.0014885
157,789.801,0.75125,1.0412,0.53751,0.00343,0.04955,0.90475,0.89554,0.96566,0.83391,0.90551,0.90344,0.96811,0.62066,0.60794,0.62271,0.38259,0.00334,0,0.0014852,0.0014852,0.0014852
158,794.654,0.75383,1.03467,0.52654,0.00343,0.04053,0.91822,0.93266,0.9739,0.80811,0.94185,0.92703,0.9811,0.62669,0.73644,0.6297,0.39546,0.00453,0,0.0014819,0.0014819,0.0014819
159,799.555,0.75491,1.03836,0.52099,0.0034,0.04581,0.93806,0.88889,0.96405,0.84139,0.9473,0.89899,0.97414,0.6282,0.5916,0.63565,0.3909,0.00318,0,0.0014786,0.0014786,0.0014786
160,804.355,0.75617,1.03984,0.52411,0.00336,0.04739,0.92054,0.89716,0.96915,0.84827,0.92122,0.90556,0.97088,0.63795,0.58712,0.61455,0.35605,0.00329,0,0.0014753,0.0014753,0.0014753
161,809.413,0.76278,1.01118,0.52273,0.00372,0.05488,0.945,0.92558,0.97745,0.84614,0.91971,0.90909,0.96944,0.63931,0.60429,0.6038,0.33576,0.00334,0,0.001472,0.001472,0.001472
162,814.417,0.73762,1.01794,0.51876,0.00334,0.05599,0.90032,0.90572,0.96335,0.82065,0.92164,0.91078,0.97613,0.62448,0.66085,0.63815,0.37889,0.00386,0,0.0014687,0.0014687,0.0014687
163,819.202,0.75183,1.00916,0.5179,0.0035,0.05691,0.91772,0.93603,0.97284,0.8482,0.92416,0.94613,0.97819,0.63813,0.60382,0.61823,0.34603,0.00336,0,0.0014654,0.0014654,0.0014654
164,824.355,0.74606,0.99943,0.51071,0.00345,0.05559,0.90599,0.94105,0.97797,0.83308,0.91692,0.92896,0.97028,0.63521,0.64736,0.61129,0.32931,0.00383,0,0.0014621,0.0014621,0.0014621
165,829.876,0.74745,1.05584,0.52927,0.00331,0.06587,0.92687,0.94276,0.98142,0.85662,0.92314,0.93939,0.97838,0.63888,0.57329,0.59767,0.30639,0.00309,0,0.0014588,0.0014588,0.0014588
166,835.617,0.72847,0.99564,0.50933,0.00341,0.05035,0.88968,0.95039,0.9752,0.83809,0.88045,0.94226,0.96908,0.63718,0.6484,0.61239,0.34202,0.00362,0,0.0014555,0.0014555,0.0014555
167,840.922,0.73755,1.0217,0.50378,0.00328,0.05377,0.88856,0.9396,0.97285,0.82923,0.89174,0.94297,0.97371,0.63053,0.65547,0.61598,0.3475,0.00369,0,0.0014522,0.0014522,0.0014522
168,846.666,0.75818,1.02103,0.51793,0.00347,0.05395,0.92114,0.94394,0.9808,0.8489,0.94294,0.94596,0.97916,0.63622,0.61511,0.60626,0.34123,0.0034,0,0.0014489,0.0014489,0.0014489
169,852.061,0.74428,1.02025,0.50816,0.00335,0.04848,0.92102,0.93603,0.97325,0.83397,0.94565,0.92929,0.98176,0.63637,0.64289,0.62165,0.34758,0.00374,0,0.0014456,0.0014456,0.0014456
170,857.061,0.74099,1.02211,0.50104,0.00329,0.05921,0.94473,0.92087,0.9788,0.84537,0.93466,0.92593,0.98086,0.64319,0.61296,0.60247,0.32205,0.00353,0,0.0014423,0.0014423,0.0014423
171,862.25,0.75562,1.04218,0.5172,0.00334,0.05653,0.90098,0.9497,0.97942,0.84608,0.94474,0.90909,0.97833,0.63322,0.62343,0.60449,0.32657,0.00342,0,0.001439,0.001439,0.001439
172,867.053,0.73408,1.02636,0.50382,0.00325,0.055,0.912,0.94218,0.97561,0.84896,0.91524,0.93266,0.97612,0.62862,0.59163,0.60552,0.34086,0.00323,0,0.0014357,0.0014357,0.0014357
173,871.862,0.73044,1.00212,0.49797,0.00326,0.05872,0.94292,0.90236,0.97219,0.8413,0.94056,0.90236,0.97492,0.62024,0.6164,0.65401,0.34832,0.00323,0,0.0014324,0.0014324,0.0014324
174,877.164,0.74882,1.03913,0.50093,0.00336,0.05652,0.89413,0.9596,0.97702,0.85241,0.90041,0.94368,0.97578,0.62543,0.60166,0.63326,0.33152,0.00325,0,0.0014291,0.0014291,0.0014291
175,882.156,0.76022,1.04301,0.51856,0.00346,0.06123,0.92064,0.93747,0.97984,0.84955,0.94071,0.92593,0.98177,0.64126,0.5998,0.62159,0.31166,0.00333,0,0.0014258,0.0014258,0.0014258
176,886.95,0.74504,1.00704,0.49436,0.00341,0.04442,0.95413,0.91048,0.96944,0.83707,0.96824,0.92395,0.97885,0.64772,0.61888,0.61553,0.36637,0.00333,0,0.0014225,0.0014225,0.0014225
177,891.784,0.73215,0.98822,0.49225,0.00336,0.05283,0.92946,0.93266,0.97983,0.86256,0.93781,0.93939,0.98356,0.64741,0.58337,0.58053,0.31273,0.00314,0,0.0014192,0.0014192,0.0014192
178,896.969,0.74907,1.01162,0.51049,0.00341,0.0524,0.94326,0.91582,0.97907,0.84264,0.93557,0.9289,0.97781,0.65566,0.62906,0.60563,0.35302,0.00361,0,0.0014159,0.0014159,0.0014159
179,902.092,0.74442,0.98542,0.49275,0.00347,0.04728,0.92848,0.92256,0.97895,0.83715,0.93187,0.92593,0.98049,0.63814,0.6282,0.58422,0.34276,0.00357,0,0.0014126,0.0014126,0.0014126
180,907.274,0.75066,1.02027,0.50546,0.00336,0.05388,0.93924,0.9596,0.98294,0.85375,0.93924,0.9596,0.98415,0.65786,0.6226,0.57998,0.3179,0.00367,0,0.0014093,0.0014093,0.0014093
181,912.25,0.713,0.95657,0.47714,0.00331,0.05789,0.96826,0.92451,0.98471,0.85079,0.95772,0.91527,0.98232,0.64279,0.61187,0.58779,0.30238,0.00333,0,0.001406,0.001406,0.001406
182,916.971,0.74665,1.03429,0.50385,0.00336,0.05059,0.93664,0.94576,0.98194,0.84191,0.92561,0.93266,0.97901,0.62931,0.63094,0.56174,0.32215,0.00362,0,0.0014027,0.0014027,0.0014027
183,921.889,0.75413,1.0112,0.50063,0.00337,0.0539,0.91714,0.93165,0.97845,0.84162,0.91703,0.93037,0.97567,0.64114,0.63357,0.58348,0.32105,0.00337,0,0.0013994,0.0013994,0.0013994
184,926.801,0.75635,0.95035,0.4886,0.00372,0.06441,0.92234,0.91969,0.97949,0.85328,0.92571,0.92305,0.97912,0.64123,0.59562,0.58969,0.31097,0.00335,0,0.0013961,0.0013961,0.0013961
185,931.75,0.74462,0.98385,0.48547,0.00344,0.04771,0.92197,0.91919,0.9692,0.8415,0.91187,0.93603,0.98027,0.65254,0.60349,0.58102,0.35285,0.00341,0,0.0013928,0.0013928,0.0013928
186,936.856,0.72384,0.96539,0.47688,0.00333,0.04863,0.9187,0.93603,0.97368,0.83925,0.92862,0.94613,0.98215,0.64698,0.64285,0.61062,0.32791,0.00386,0,0.0013895,0.0013895,0.0013895
187,941.701,0.7343,0.9576,0.4804,0.00337,0.06491,0.91253,0.93939,0.97688,0.84184,0.92101,0.94613,0.98308,0.65617,0.6401,0.56797,0.34204,0.0037,0,0.0013862,0.0013862,0.0013862
188,946.597,0.73213,1.03564,0.48891,0.00316,0.04276,0.93604,0.92593,0.97985,0.85281,0.9453,0.93094,0.98351,0.65573,0.60422,0.57964,0.33355,0.00347,0,0.0013829,0.0013829,0.0013829
189,951.453,0.74353,1.00007,0.49935,0.00339,0.06274,0.9222,0.95791,0.98289,0.8396,0.93369,0.94818,0.9823,0.64438,0.68066,0.5743,0.31039,0.00418,0,0.0013796,0.0013796,0.0013796
190,956.355,0.71503,0.98715,0.47557,0.00324,0.05216,0.94872,0.92929,0.98486,0.86253,0.95356,0.93603,0.98418,0.64675,0.57061,0.56016,0.28251,0.00312,0,0.0013763,0.0013763,0.0013763
191,961.138,0.74419,1.0082,0.48753,0.00329,0.06205,0.93954,0.94174,0.98368,0.86199,0.96493,0.92631,0.98523,0.64487,0.59377,0.58818,0.28242,0.00316,0,0.001373,0.001373,0.001373
192,966.416,0.7434,0.99412,0.48471,0.00336,0.07913,0.96927,0.91919,0.98393,0.85843,0.96333,0.91919,0.98423,0.63083,0.59244,0.59167,0.28803,0.00317,0,0.0013697,0.0013697,0.0013697
193,971.345,0.70049,0.95707,0.46071,0.0032,0.04658,0.94329,0.91919,0.97877,0.86235,0.94691,0.92256,0.98438,0.6458,0.56425,0.57318,0.31552,0.00303,0,0.0013664,0.0013664,0.0013664
194,976.086,0.71851,0.97526,0.47086,0.00326,0.05185,0.93854,0.92553,0.97628,0.84864,0.94623,0.93603,0.98438,0.63893,0.60205,0.60126,0.33572,0.0032,0,0.0013631,0.0013631,0.0013631
195,981.004,0.73574,1.0214,0.49217,0.00325,0.07495,0.92183,0.95291,0.97587,0.83574,0.94979,0.95533,0.98582,0.65214,0.64569,0.61378,0.33702,0.00364,0,0.0013598,0.0013598,0.0013598
196,985.801,0.72744,0.99894,0.47131,0.00328,0.05109,0.92643,0.9328,0.9768,0.85575,0.93306,0.93871,0.97984,0.64755,0.59648,0.57328,0.33553,0.00324,0,0.0013565,0.0013565,0.0013565
197,990.519,0.72004,0.96393,0.46793,0.00328,0.04682,0.9178,0.93266,0.98,0.85758,0.92112,0.93603,0.98229,0.65919,0.59959,0.58705,0.30031,0.00318,0,0.0013532,0.0013532,0.0013532
198,995.854,0.70984,0.97611,0.47027,0.00312,0.04721,0.94944,0.88524,0.97366,0.84726,0.90958,0.94832,0.98171,0.65909,0.61786,0.57934,0.34329,0.00329,0,0.0013499,0.0013499,0.0013499
199,1000.51,0.73077,0.98121,0.47597,0.00337,0.05206,0.96525,0.88552,0.97769,0.85875,0.90967,0.94941,0.98127,0.65582,0.5882,0.55334,0.31475,0.00321,0,0.0013466,0.0013466,0.0013466
200,1005.15,0.73316,0.99943,0.47913,0.00324,0.05103,0.96331,0.90572,0.98012,0.86251,0.96429,0.90933,0.98265,0.67246,0.56976,0.5527,0.30731,0.00315,0,0.0013433,0.0013433,0.0013433
201,1010.01,0.73208,0.99848,0.48389,0.00325,0.04708,0.93594,0.93467,0.97385,0.85699,0.94577,0.93961,0.98362,0.66735,0.57561,0.57873,0.32425,0.00306,0,0.00134,0.00134,0.00134
202,1014.96,0.72338,0.97682,0.47958,0.00326,0.04794,0.92702,0.94088,0.98343,0.85846,0.93365,0.94761,0.98591,0.64921,0.59488,0.59113,0.30569,0.00338,0,0.0013367,0.0013367,0.0013367
203,1019.62,0.70756,0.92074,0.45488,0.00322,0.04441,0.93637,0.94138,0.98402,0.85823,0.92385,0.95623,0.98601,0.6523,0.59519,0.56599,0.28449,0.00339,0,0.0013334,0.0013334,0.0013334
204,1024.4,0.72882,0.98595,0.46671,0.00318,0.07498,0.92617,0.96633,0.98551,0.87412,0.92294,0.96296,0.9866,0.66247,0.549,0.55705,0.26992,0.003,0,0.0013301,0.0013301,0.0013301
205,1029.75,0.70847,0.96286,0.4525,0.00326,0.05118,0.94948,0.94929,0.98579,0.87827,0.95285,0.95266,0.98513,0.66975,0.52684,0.55929,0.26551,0.00284,0,0.0013268,0.0013268,0.0013268
206,1034.62,0.72123,0.9756,0.46729,0.00325,0.03672,0.92948,0.95623,0.98445,0.87039,0.93432,0.95799,0.98626,0.66716,0.56482,0.55803,0.27596,0.00298,0,0.0013235,0.0013235,0.0013235
207,1039.55,0.69898,0.93847,0.45671,0.00308,0.06491,0.92232,0.95944,0.98379,0.87,0.93855,0.9596,0.98617,0.66132,0.55713,0.55385,0.28387,0.00301,0,0.0013202,0.0013202,0.0013202
208,1044.57,0.7101,0.97014,0.4531,0.00308,0.03695,0.94601,0.94398,0.98372,0.86558,0.95511,0.94613,0.98634,0.65106,0.57735,0.57641,0.28972,0.00315,0,0.0013169,0.0013169,0.0013169
209,1049.62,0.70536,0.98358,0.45998,0.00301,0.05011,0.92617,0.92593,0.98157,0.8771,0.91804,0.94949,0.98334,0.66219,0.54379,0.56322,0.28874,0.00297,0,0.0013136,0.0013136,0.0013136
210,1054.3,0.72751,0.97547,0.46812,0.00342,0.05018,0.89673,0.96485,0.97995,0.87174,0.89367,0.9596,0.97943,0.65942,0.54345,0.54456,0.30491,0.00295,0,0.0013103,0.0013103,0.0013103
211,1059.1,0.72897,0.96168,0.46349,0.00325,0.04997,0.89616,0.95891,0.97869,0.86422,0.92998,0.93939,0.98088,0.66289,0.54505,0.54825,0.29221,0.00295,0,0.001307,0.001307,0.001307
212,1063.9,0.71822,0.95495,0.45666,0.00316,0.08025,0.93926,0.91919,0.97827,0.86676,0.94973,0.92929,0.98225,0.6613,0.55205,0.60869,0.30365,0.00293,0,0.0013037,0.0013037,0.0013037
213,1068.56,0.71521,0.95352,0.46078,0.00317,0.06723,0.94567,0.93777,0.97308,0.86711,0.95932,0.95285,0.98603,0.65627,0.55191,0.58721,0.29566,0.0029,0,0.0013004,0.0013004,0.0013004
214,1073.35,0.70354,0.96455,0.45916,0.00309,0.06676,0.93182,0.93603,0.97316,0.86567,0.94522,0.94949,0.9867,0.66445,0.54552,0.58751,0.312,0.00297,0,0.0012971,0.0012971,0.0012971
215,1078.32,0.70042,0.96657,0.46362,0.00313,0.07237,0.95113,0.91747,0.98214,0.86564,0.95462,0.92083,0.98282,0.66255,0.55935,0.5691,0.31376,0.00308,0,0.0012938,0.0012938,0.0012938
216,1083.11,0.69875,0.942,0.44901,0.00311,0.04288,0.92083,0.93992,0.97637,0.86344,0.94355,0.94613,0.98261,0.65966,0.56078,0.59264,0.32835,0.00301,0,0.0012905,0.0012905,0.0012905
217,1088.16,0.71294,0.96547,0.46075,0.00325,0.0568,0.90482,0.96021,0.98003,0.86358,0.93652,0.93603,0.98042,0.64938,0.55298,0.59208,0.2918,0.00303,0,0.0012872,0.0012872,0.0012872
218,1093.2,0.70819,0.97254,0.46253,0.00306,0.05727,0.95056,0.9063,0.97972,0.8646,0.91228,0.93939,0.97515,0.6623,0.57879,0.56434,0.30628,0.00322,0,0.0012839,0.0012839,0.0012839
219,1097.9,0.72028,0.94481,0.4654,0.00336,0.06234,0.89837,0.95241,0.97907,0.86105,0.92183,0.93603,0.97861,0.66387,0.60372,0.5705,0.30037,0.00332,0,0.0012806,0.0012806,0.0012806
220,1102.7,0.70233,0.93802,0.45233,0.00314,0.07259,0.9062,0.96633,0.98305,0.87208,0.89988,0.9596,0.97187,0.65226,0.5641,0.56154,0.28643,0.00303,0,0.0012773,0.0012773,0.0012773
221,1107.86,0.70929,0.9719,0.45973,0.00311,0.05977,0.95389,0.90549,0.97988,0.86307,0.93039,0.94949,0.98307,0.66513,0.57037,0.56256,0.31325,0.00313,0,0.001274,0.001274,0.001274
222,1112.74,0.72675,0.96649,0.46478,0.00338,0.05968,0.93033,0.94423,0.98106,0.86767,0.92702,0.94087,0.97717,0.66166,0.55297,0.5625,0.31522,0.00293,0,0.0012707,0.0012707,0.0012707
223,1117.7,0.70543,0.95218,0.45542,0.00316,0.05156,0.90852,0.94949,0.97695,0.85926,0.93428,0.93939,0.98,0.66061,0.58015,0.59478,0.30832,0.00313,0,0.0012674,0.0012674,0.0012674
224,1122.72,0.70811,0.9555,0.45087,0.00312,0.07817,0.90678,0.94978,0.98079,0.86994,0.92058,0.9596,0.9851,0.66205,0.55286,0.56559,0.29426,0.00297,0,0.0012641,0.0012641,0.0012641
225,1127.71,0.70562,0.95309,0.43884,0.00312,0.05914,0.94515,0.92822,0.97929,0.8535,0.95864,0.93648,0.98375,0.66318,0.59748,0.55474,0.3131,0.00338,0,0.0012608,0.0012608,0.0012608
226,1132.56,0.7026,0.93692,0.44532,0.00311,0.04363,0.91165,0.94613,0.9755,0.8578,0.91739,0.95286,0.98039,0.67285,0.58909,0.57033,0.33405,0.00337,0,0.0012575,0.0012575,0.0012575
227,1137.42,0.69756,0.94039,0.44368,0.00312,0.05289,0.94048,0.95286,0.98178,0.85978,0.9437,0.95936,0.985,0.66572,0.58275,0.58595,0.30223,0.00322,0,0.0012542,0.0012542,0.0012542
228,1142.81,0.71914,0.9798,0.44843,0.00322,0.05004,0.93936,0.93883,0.98038,0.86392,0.93596,0.93491,0.9805,0.65452,0.57314,0.56506,0.30089,0.0031,0,0.0012509,0.0012509,0.0012509
229,1147.82,0.70346,0.91969,0.45608,0.00319,0.05134,0.91109,0.9316,0.97463,0.8592,0.92739,0.94605,0.98349,0.66129,0.55242,0.57703,0.31992,0.00289,0,0.0012476,0.0012476,0.0012476
230,1152.7,0.67294,0.88053,0.43454,0.00307,0.06392,0.93454,0.93939,0.98079,0.86882,0.95202,0.93939,0.98605,0.67645,0.56402,0.54068,0.29392,0.00316,0,0.0012443,0.0012443,0.0012443
231,1157.6,0.6946,0.93122,0.44134,0.00306,0.04958,0.91808,0.9434,0.98296,0.87183,0.919,0.95502,0.98244,0.67366,0.54757,0.56177,0.29113,0.00297,0,0.001241,0.001241,0.001241
232,1162.66,0.69249,0.9137,0.4429,0.00314,0.04129,0.94554,0.93533,0.98151,0.86357,0.95913,0.94823,0.98664,0.67521,0.58154,0.55006,0.29978,0.00329,0,0.0012377,0.0012377,0.0012377
233,1167.45,0.68453,0.9133,0.43162,0.00307,0.04967,0.96023,0.92929,0.98077,0.86333,0.96718,0.93603,0.98638,0.6803,0.58914,0.54529,0.29154,0.00334,0,0.0012344,0.0012344,0.0012344
234,1172.59,0.69729,0.94153,0.43464,0.00309,0.04324,0.96882,0.94154,0.98739,0.88047,0.97575,0.94818,0.98841,0.6711,0.54111,0.60896,0.26979,0.00284,0,0.0012311,0.0012311,0.0012311
235,1177.95,0.69543,0.93516,0.43795,0.00309,0.06279,0.9443,0.9697,0.98796,0.87963,0.9499,0.95757,0.98618,0.6658,0.54637,0.5582,0.25638,0.0029,0,0.0012278,0.0012278,0.0012278
236,1182.75,0.69958,0.94101,0.44852,0.00312,0.06367,0.9456,0.93639,0.98353,0.86603,0.94005,0.95027,0.98265,0.6675,0.55501,0.59548,0.28546,0.00292,0,0.0012245,0.0012245,0.0012245
237,1187.65,0.69015,0.94808,0.44974,0.003,0.08484,0.92899,0.96633,0.98667,0.87591,0.96422,0.93266,0.98593,0.6777,0.53537,0.55302,0.27736,0.00285,0,0.0012212,0.0012212,0.0012212
238,1192.87,0.67444,0.90711,0.43539,0.00308,0.07461,0.93892,0.93163,0.98258,0.87098,0.94827,0.92588,0.98168,0.67546,0.56098,0.53813,0.29738,0.00302,0,0.0012179,0.0012179,0.0012179
239,1197.76,0.68145,0.90501,0.42797,0.00297,0.0482,0.92948,0.93188,0.98202,0.86764,0.92809,0.956,0.98307,0.66356,0.54133,0.53749,0.30075,0.00298,0,0.0012146,0.0012146,0.0012146
240,1202.7,0.67817,0.92115,0.42675,0.00298,0.05041,0.94544,0.91919,0.98181,0.87684,0.94544,0.91919,0.98207,0.65694,0.53875,0.54764,0.28248,0.00294,0,0.0012113,0.0012113,0.0012113
241,1207.94,0.68908,0.92627,0.44061,0.00305,0.09345,0.93813,0.92256,0.98117,0.86883,0.95386,0.91919,0.98322,0.65786,0.5525,0.54679,0.27792,0.00294,0,0.001208,0.001208,0.001208
242,1212.8,0.67135,0.89036,0.41561,0.00303,0.04919,0.92957,0.9596,0.98156,0.87747,0.93625,0.96633,0.98532,0.67195,0.5363,0.57469,0.2872,0.00282,0,0.0012047,0.0012047,0.0012047
243,1217.56,0.67225,0.87628,0.42607,0.00306,0.05373,0.94587,0.93266,0.98286,0.87451,0.9568,0.94276,0.98799,0.66206,0.53472,0.54912,0.28038,0.00283,0,0.0012014,0.0012014,0.0012014
